# Description
# The file describes the Fiorano circuit starting from Google Earth kml files.
# Distance (widths) from reference line of left/right borders
#  both with and witout kerbs are included.
# Generation date:       18-Jan-2024
# Names of source data files:
# - Barcellona_no_kerbs.kml
# - Barcellona_no_kerbs.kml
# Finish line origin local coordinates (ENU)
#! x0     =   0.00000000
#! y0     =   0.00000000
#! z0     =   0.00000000
#! theta0 =   1.0471975511966
# Finish line origin geodesic coordinates
#! FinishLineLatitude  =        41.57002161792151
#! FinishLineLongitude =        2.261219488424878
#! FinishLineAltitude  =   -0.0003639594013644755
abscissa	curvature	dir_mid_line	x_mid_line	y_mid_line	elevation	slope	banking	torsion	upsilon	width_no_kerbs_L	width_no_kerbs_R	width_kerbs_L	width_kerbs_R	width_kerbsMod_and_Constraint_MLT_L	width_kerbsMod_and_Constraint_MLT_R
23.9388407261693	0.0525430093758621	-1.74853691748219	-16.4687745849834	-15.812584800882	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
24.178229133431	0.0408165283880997	-1.73729737591796	-16.5097188422276	-16.0484444453202	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
24.4176175406927	0.0282957026567476	-1.72902504246189	-16.548357441949	-16.2846933408294	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
24.6570059479544	0.0157748769253955	-1.72375004953526	-16.58539495975	-16.521198939513	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
24.8963943552161	0.00325405119404334	-1.72147239713805	-16.6215391282483	-16.7578429403362	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
25.1357827624778	-0.00926677453730879	-1.72219208527028	-16.6574989513518	-16.9945150710679	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
25.3751711697395	-0.0217876002686611	-1.72590911393193	-16.6939836889229	-17.2311067166514	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
25.6145595770012	-0.0260597437020862	-1.73221177130098	-16.7316883434698	-17.4675067380922	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
25.8539479842629	-0.0187995378840543	-1.73758116728588	-16.7708301000461	-17.7036731931648	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
26.0933363915246	-0.0115393320660225	-1.74121255416362	-16.8110343243435	-17.9396612578296	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
26.3327247987863	-0.0042791262479906	-1.74310593193418	-16.8518903000167	-18.175537457186	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
26.5721132060479	0.00298107957004124	-1.74326130059757	-16.8929878855682	-18.411371716015	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
26.8115016133096	0.0102412853880732	-1.7416786601538	-16.9339171566488	-18.6472352191224	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
27.0508900205713	0.0137038113480985	-1.73842664849472	-16.9742688528212	-18.8831981354748	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
27.290278427833	-0.00418644011272101	-1.73728747432405	-17.0139912369959	-19.1192679007341	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
27.5296668350947	-0.0220766915735403	-1.74043101895609	-17.0539501725108	-19.3552976538425	0	0	0	0	0	1.5	1.5	1.5	1.5	1.5	1.5
